id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_9654,"Jaleco Rick","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2020/01/rick-branco0.jpg,https://biostilo.com:444/product/jaleco-rick/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco,"Coleção Casablanca, Destaques, Masculino, Jalecos","BioStilo",189BRL,in stock,wc_post_id_9642,https://biostilo.com:444/carrinho/?add-to-cart=9642&variation_id=9654&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2020/01/IMG_9139-scaled-e1600372381182.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-branco2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-chumbo4.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/01.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,189BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Branco/Chumbo/Vinho/Verde Militar/Marinho:Branco"
wc_post_id_9655,"Jaleco Rick","Tecido: MicrofIbra Repelente a Líquido, Cor: Chumbo",https://biostilo.com:444/wp-content/uploads/2020/01/rick-chumbo0.jpg,https://biostilo.com:444/product/jaleco-rick/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=chumbo,"Coleção Casablanca, Destaques, Masculino, Jalecos","BioStilo",189BRL,in stock,wc_post_id_9642,https://biostilo.com:444/carrinho/?add-to-cart=9642&variation_id=9655&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=chumbo,"https://biostilo.com:444/wp-content/uploads/2020/01/IMG_9139-scaled-e1600372381182.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-branco2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-chumbo4.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/01.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,189BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Branco/Chumbo/Vinho/Verde Militar/Marinho:Chumbo"
wc_post_id_9656,"Jaleco Rick","Tecido: MicrofIbra Repelente a Líquido, Cor: Vinho",https://biostilo.com:444/wp-content/uploads/2020/01/rick-vinho0.jpg,https://biostilo.com:444/product/jaleco-rick/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=vinho,"Coleção Casablanca, Destaques, Masculino, Jalecos","BioStilo",189BRL,in stock,wc_post_id_9642,https://biostilo.com:444/carrinho/?add-to-cart=9642&variation_id=9656&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=vinho,"https://biostilo.com:444/wp-content/uploads/2020/01/IMG_9139-scaled-e1600372381182.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-branco2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-vinho3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/rick-chumbo4.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/01.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,189BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Azul Índigo/Branco/Chumbo/Vinho/Verde Militar/Marinho:Vinho"
MG_9261,"Jaleco Gales","Tecido: MicrofIbra Repelente a Líquido, Cor: Vinho",https://biostilo.com:444/wp-content/uploads/2020/01/1.jpg,https://biostilo.com:444/product/jaleco-gales/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=vinho,"Masculino, Jalecos","BioStilo",189BRL,in stock,MG_6187,https://biostilo.com:444/carrinho/?add-to-cart=6187&variation_id=9261&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=vinho,"https://biostilo.com:444/wp-content/uploads/2019/11/gales1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/gales-branco1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/gales4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/gales2.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,189BRL,new,published,,"tecido:Microfibra Antimicrobiana/Microfibra Comum/MicrofIbra Repelente a Líquido:MicrofIbra Repelente a Líquido,cor:Branco/Chumbo/Cinza Claro/Marinho/Vinho:Vinho"
66_9123,"Jaleco Lyra","Tecido: MicrofIbra Repelente a Líquido, Cor: Vinho",https://biostilo.com:444/wp-content/uploads/2020/01/lyra-vinho-0.jpg,https://biostilo.com:444/product/jaleco-lyra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=vinho,"Feminino, Jalecos","BioStilo",212BRL,in stock,66_6179,https://biostilo.com:444/carrinho/?add-to-cart=6179&variation_id=9123&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=vinho,"https://biostilo.com:444/wp-content/uploads/2019/11/lyra1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/lyra4.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/lyra-bege2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,212BRL,new,published,,"tecido:Microfibra Antimicrobiana/Microfibra Comum/MicrofIbra Repelente a Líquido:MicrofIbra Repelente a Líquido,cor:Branco/Bege/Chumbo/Cinza Claro/Marinho/Vinho/Verde Militar:Vinho"
wc_post_id_9117,"Jaleco Bari - Linha B. Happy","Tecido: Microfibra Comum, Cor: B.Happy - Dentinho Lilás",https://biostilo.com:444/wp-content/uploads/2020/01/bari-bhappy-lilas-0.jpg,https://biostilo.com:444/product/jaleco-bari-linha-b-happy/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=dentinho-lilas,"Feminino, Jalecos","BioStilo",169BRL,in stock,wc_post_id_6907,https://biostilo.com:444/carrinho/?add-to-cart=6907&variation_id=9117&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=dentinho-lilas,"https://biostilo.com:444/wp-content/uploads/2019/12/IMG_8307.png,https://biostilo.com:444/wp-content/uploads/2019/12/Jaleco-Bari-Linha-B-Happy-3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/Jaleco-Bari-Linha-B-Happy-4.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/Jaleco-Bari-Linha-B-Happy-dentinhoazul3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/Jaleco-Bari-Linha-B-Happy-5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:Microfibra Comum:Microfibra Comum,cor:B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B.Happy - Dentinho Lilás:B.Happy - Dentinho Lilás"
22_8922,"Jaleco Electra","Tecido: MicrofIbra Repelente a Líquido, Cor: Bege com Detalhe Marrom",https://biostilo.com:444/wp-content/uploads/2019/12/electra-bege-marrom0.jpg,https://biostilo.com:444/product/jaleco-electra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=bege-com-detalhe-marrom,"Feminino, Jalecos","BioStilo",208BRL,in stock,22_7641,https://biostilo.com:444/carrinho/?add-to-cart=7641&variation_id=8922&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=bege-com-detalhe-marrom,"https://biostilo.com:444/wp-content/uploads/2019/12/electra-chumbo0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/electra-branco-pink2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/electra-marinho3.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/electra-chumbo1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/electra-branco-azul-vermelho2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,208BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Branco/Branco com Detalhe Azul e Vermelho/Branco com Detalhe Pink/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Bege com Detalhe Marrom/Rosê com Vinho:Bege com Detalhe Marrom"
wc_post_id_8161,"BioConfort Slim","Tamanho: 35, Cor: Lilás",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=35&attribute_pa_cor=lilas,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8161&attribute_pa_tamanho=35&attribute_pa_cor=lilas,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:35,cor:Branco/Lilás/Verde/Azul Royal:Lilás"
wc_post_id_8162,"BioConfort Slim","Tamanho: 35, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=35&attribute_pa_cor=verde,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8162&attribute_pa_tamanho=35&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:35,cor:Branco/Lilás/Verde/Azul Royal:Verde"
wc_post_id_8165,"BioConfort Slim","Tamanho: 38, Cor: Lilás",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=38&attribute_pa_cor=lilas,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8165&attribute_pa_tamanho=38&attribute_pa_cor=lilas,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:38,cor:Branco/Lilás/Verde/Azul Royal:Lilás"
wc_post_id_8156,"BioConfort Slim","Tamanho: 34, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2019/12/slim-branco0.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=34&attribute_pa_cor=branco,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8156&attribute_pa_tamanho=34&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:34,cor:Branco/Lilás/Verde/Azul Royal:Branco"
wc_post_id_8157,"BioConfort Slim","Tamanho: 34, Cor: Lilás",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=34&attribute_pa_cor=lilas,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8157&attribute_pa_tamanho=34&attribute_pa_cor=lilas,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:34,cor:Branco/Lilás/Verde/Azul Royal:Lilás"
wc_post_id_8158,"BioConfort Slim","Tamanho: 34, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=34&attribute_pa_cor=verde,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8158&attribute_pa_tamanho=34&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:34,cor:Branco/Lilás/Verde/Azul Royal:Verde"
wc_post_id_8159,"BioConfort Slim","Tamanho: 34, Cor: Azul Royal",https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/product/bioconfort-slim/?attribute_pa_tamanho=34&attribute_pa_cor=azul-royal,"Acessórios, Calçados","BioStilo",65BRL,in stock,wc_post_id_6214,https://biostilo.com:444/carrinho/?add-to-cart=6214&variation_id=8159&attribute_pa_tamanho=34&attribute_pa_cor=azul-royal,"https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort4.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/bioconfort5.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,65BRL,new,published,,"tamanho:34/35/38:34,cor:Branco/Lilás/Verde/Azul Royal:Azul Royal"
31_8129,"Touca de Proteção Estampada B. Happy","Tamanho: U, Cor: B. Happy - Bichinhos Azul",https://biostilo.com:444/wp-content/uploads/2019/12/touca-happy-azul0.jpg,https://biostilo.com:444/product/touca-de-protecao-estampada-b-happy/?attribute_pa_tamanho=u&attribute_pa_cor=b-happy-bichinhos-azul,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,31_6197,https://biostilo.com:444/carrinho/?add-to-cart=6197&variation_id=8129&attribute_pa_tamanho=u&attribute_pa_cor=b-happy-bichinhos-azul,"https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_98691.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9888.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9890.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Girafas Amarelo/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Bichinhos Azul"
31_8130,"Touca de Proteção Estampada B. Happy","Tamanho: U, Cor: B. Happy - Bichinhos Rosa",https://biostilo.com:444/wp-content/uploads/2019/12/touca-happy-rosa0.jpg,https://biostilo.com:444/product/touca-de-protecao-estampada-b-happy/?attribute_pa_tamanho=u&attribute_pa_cor=b-happy-bichinhos-rosa,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,31_6197,https://biostilo.com:444/carrinho/?add-to-cart=6197&variation_id=8130&attribute_pa_tamanho=u&attribute_pa_cor=b-happy-bichinhos-rosa,"https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_98691.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9888.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9890.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Girafas Amarelo/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Bichinhos Rosa"
31_8131,"Touca de Proteção Estampada B. Happy","Tamanho: U, Cor: B. Happy - Dentinho Azul",https://biostilo.com:444/wp-content/uploads/2019/12/touca-happy-dentinhoazul0.jpg,https://biostilo.com:444/product/touca-de-protecao-estampada-b-happy/?attribute_pa_tamanho=u&attribute_pa_cor=b-happy-dentinho-azul,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,31_6197,https://biostilo.com:444/carrinho/?add-to-cart=6197&variation_id=8131&attribute_pa_tamanho=u&attribute_pa_cor=b-happy-dentinho-azul,"https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_98691.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9888.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9890.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Girafas Amarelo/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Dentinho Azul"
31_8132,"Touca de Proteção Estampada B. Happy","Tamanho: U, Cor: B. Happy - Dentinho Rosa",https://biostilo.com:444/wp-content/uploads/2019/12/touca-happy-dentinhorosa0.jpg,https://biostilo.com:444/product/touca-de-protecao-estampada-b-happy/?attribute_pa_tamanho=u&attribute_pa_cor=b-happy-dentinho-rosa,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,31_6197,https://biostilo.com:444/carrinho/?add-to-cart=6197&variation_id=8132&attribute_pa_tamanho=u&attribute_pa_cor=b-happy-dentinho-rosa,"https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_98691.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9888.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9890.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Girafas Amarelo/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Dentinho Rosa"
31_8133,"Touca de Proteção Estampada B. Happy","Tamanho: U, Cor: B. Happy - Girafas Amarelo",https://biostilo.com:444/wp-content/uploads/2019/12/touca-happy-girafa0.jpg,https://biostilo.com:444/product/touca-de-protecao-estampada-b-happy/?attribute_pa_tamanho=u&attribute_pa_cor=b-happy-girafas-amarelo,"Acessórios, Toucas e Gorros","BioStilo",34BRL,in stock,31_6197,https://biostilo.com:444/carrinho/?add-to-cart=6197&variation_id=8133&attribute_pa_tamanho=u&attribute_pa_cor=b-happy-girafas-amarelo,"https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9880.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_98691.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9888.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9890.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34BRL,new,published,,"tamanho:U:U,cor:B. Happy - Bichinhos Azul/B. Happy - Bichinhos Rosa/B. Happy - Dentinho Azul/B. Happy - Dentinho Rosa/B. Happy - Girafas Amarelo/B. Happy - Monstrinhos/B. Happy - Unicórnio/B. Happy - Shark/B. Happy - Zoo Branco/B.Happy - Dentinho Lilás:B. Happy - Girafas Amarelo"
wc_post_id_8106,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8384.jpg,https://biostilo.com:444/product/pijama-salus-2/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=verde,"Feminino, Scrub","BioStilo",146BRL,in stock,wc_post_id_6203,https://biostilo.com:444/carrinho/?add-to-cart=6203&variation_id=8106&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/salufem1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8367.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9296.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,146BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Verde"
wc_post_id_8103,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Chumbo",https://biostilo.com:444/wp-content/uploads/2019/12/salus-f-chumbo1.jpg,https://biostilo.com:444/product/pijama-salus-2/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=chumbo,"Feminino, Scrub","BioStilo",146BRL,in stock,wc_post_id_6203,https://biostilo.com:444/carrinho/?add-to-cart=6203&variation_id=8103&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=chumbo,"https://biostilo.com:444/wp-content/uploads/2019/11/salufem1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8367.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9296.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,146BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Chumbo"
wc_post_id_8104,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2019/12/salus-f-marinho0.jpg,https://biostilo.com:444/product/pijama-salus-2/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Feminino, Scrub","BioStilo",146BRL,in stock,wc_post_id_6203,https://biostilo.com:444/carrinho/?add-to-cart=6203&variation_id=8104&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2019/11/salufem1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salufem3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8367.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9296.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,146BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Marinho"
17_8076,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2019/12/salus-marinho0.jpg,https://biostilo.com:444/product/pijama-salus/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Masculino, Scrub","BioStilo",155BRL,in stock,17_6192,https://biostilo.com:444/carrinho/?add-to-cart=6192&variation_id=8076&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2019/11/salus1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salus3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8574.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9412.png,https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,155BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Marinho"
